tweet,class
' @lolo00o3 @yazn200077 ег« »ёж« »н ябгж« гЏ »Џ÷ ‘яб ѕЏ«Ѕ «’б« г Џ—Ё‘ «не «ббм Ќ’б жем »—е г‘Ё ‘ Ќ«ће #DoaaElSebaii #StaracArabia ',neu
' @StaracArabia @Mohammad_Cha 222222222222222222222222222222222222 «ббё» б« нбнё «б« »я н« ‘«енджжжжжжжжж ',pos
' @MawlaNa92 н”Ўм  г«г гЁ‘жќ Ё ‘жн… «г Ќ«д«  Џгбн ж ќ—« «ег Ќ«ће  яжд г»”жЎ н«”Ў« ',neg
' @sarahesham3 ж«ббе яѕ«»нд г« «д« гн“«д «еж ',neg
' @sso2166 «б”б«г Џбняг ж—Ќг… «ббе ж»—я« е «е? ж”е? ‘—Ё  »г «»Џ я ',pos
' √Ќ« √Ќже я” √г Ќ”«г ж√ќже ',neg
' «б«ебм ? ',pos
"' ""#«бжЎд  џ«ѕ… Џ»ѕ«б—«“ё  д‘— ’ж— е« »№\""""« Ќ«ѕ «бЎб»…\"""" жд«‘Ў: г—»н… √ћн«б ж√ћн«б  http://t.co/CyGfw7KbXU http://t.co/t1jsF4uF6L '",neu
' «бЌгѕ ббе Џбм дЏге «бгд«ќн— «б’џн—е ',pos
' @saraaser2 Ќ”«» ‘н—нд нЌнм http://t.co/POngJqePzD  http://t.co/7zs1QR5eyi  http://t.co/p696ECH0wx Е Е #ShereenYehia #StaracArabia ',neu
' «бѕя« —… desgin дЁ”м «Ёег «д« ‘џ«б гЏ«я гд «жб «б —г ж Ў«бЏ Џнд «ебм  нћм »  «ќ— «б —г  д“бя ѕгЏ нд  ЌЎбе« г‘—жЏ  ёѕн—е «г н«“ ! #ё”г_ ѕ—«г« ',neg
' @na7lat —»д« нќбнежбя жн”Џѕяж« ',pos
' @nassersaly @nohasamah1 «ббе ж«я»— Џбм —джжж‘ д« —»д« ня — гд бё«Ѕ я н«—д« «ќд« г«»д‘»Џ гдя «»ѕ« ж—»д« нжЁёя н«—» ж яжд «б»— гЎ—»… Ём «бжЎд ',pos
"' ""√д« дЁ”н г—… √ћ—» √яжд бня Ќѕ √ё—» :\"""") '",neg
' «д  гжћжѕ Ён ќн«бн «я — г«д  гжћжѕ Ён «бж«ёЏ ',neg
' @YasminMahfouz «де« Ќ»ж» гдЏ «бЁег ',neg
' ж«ббе яд  д«жн «–«я— »” ж«÷Ќ «д гЁн‘ д’н». ',neg
' еб« http://t.co/VJUTCLUkXY ',pos
' @ranasamaha9t яб ”де жбн»н« »ќн— ',pos
' г‘ яЁ«н… «”гя Џћн» ж яг«д Џ«гб «б‘яб ѕ« #«н”«Ё &lt;&lt;&lt; #«”Ё«Ё http://t.co/LIJdwhj0PK ',neg
' гЌ«”» нЌ«жб «б«д Ќ«— »≈бё«Ѕ дЁ”е √г«г «бг —ж бЏћ“ гбнжд ћдне »Џеѕ е    http://t.co/17SJpac1KI ',neu
' Ём нжг. едЏжѕ ѕ« »д« жЏжѕ жЁ џн«»ж «янѕ б”… «б«гб гжћжѕ ',pos
"' """"""@Fadyxplod г« Џ—»м »нЎбЏ Џднег »—ѕж :\"""""""""""" '",neg
' «÷Ќя ж«б÷Ќя…  »ём ÷Ќян нд ж« днд Ё « днд Ём « днд ',pos
' @KHIRY97 ееееееееееееееееееееее ’Ќ ж«ббе ',pos
' @Ahmed_abualy ж«д  »«бЁ ќн—  гн—”м н« «Ќгѕ ',pos
' #StaracArabia ж«Ќбн  Ќне б«жб«ѕ »бѕн «ћгѕ д«” «бг’—ннд ж’Ќ«»ег «бб»д«днд Ў»Џ« Ќѕ ен”«б жядж“е  гёб ‘ яд“е б«д Ќ”» е« яг’—не б«де« »д д« яг«д ',pos
' «б я«д »н»Џ бя жн”«б Џбня  »Џѕ Ё —… бг« н‘жЁ —”«б я жгн—ѕ‘ Џбня гЏд«е «д «б‘ќ’ ѕе гЏ—Ёе ж”ќе гд «б«жб ',neg
' @hussein_kabalo »” н« “гбя«жн н« Џ—’ ',neg
' #MinaAtta  Ё«д“ гнд« бне яб г”«»ёе Ёне«  ’жн  д«нгнд Ёне« ’ж ж« бгнд« ед« »ё« http://t.co/cxUrwACacI ',neg
' —дж‘ н «не —«ня Ё ’ж— я гЏ Ёя ж— дЁ” ’ж— «бЌЁбе »” г‘ Џ«—Ёе «д н » »ён “Џб«де яѕе @ranasamaha9t http://t.co/IDNSyM8lYF ',neg
'  ‘янб «б√ебм : г”Џѕ Џж÷ ‘—нЁ Џ»ѕ«бЁ÷нб ”Џѕ ‘—нЁ Ќ«“г бƒм ж«∆б џ«бм —“ё «б”Џнѕ ”бнг«д  —н“ћне г Џ» ',neu
' бж яб ж«Ќѕ нќбне ЁЌ«б… »”! ',neg
' Џ«г… «бЎ—нё яг«д я«д ж«ёЁ ж«ёЁе Ўнд ж б”е ѕ«ќб “«нѕ «еж..нжг б« нЁ ',neg
' ћ«—нѕж »не—ћ ж«ббе ',neg
' √нгд нжд” ѕе —џ«н Ё‘ќ жЌж— ћн ',neg
' »«Џж ё’— «б»«—жд »6гбнжд ћдне  жѕе  гд Ќ е  «—÷ Ён «ж”ќ Ќ е Ён г’—  ё«бя Џ’— г»«—я 30”де ”»» «бќ—«» «ќ—’ н«Џ—’ ',neg
' ЌЁб д«д”н џѕ« #г’— Ём ћ«—ѕд ”н н Ёдѕё InterContinental Cairo Semiramis ... @NancyAjram https://t.co/LYYmKCj62a http://t.co/BJN46WPQ6d ',neu
' Ёж—ѕ  жж—” гд #»ж«»…_«бг’ѕ— ‘«еѕ «б«Џб«д »«бя«гб гд ед« http://t.co/ClLZBNGS7r   2 http://t.co/qxhE9c9Pcv ',neu
' «д’—д« «д’—д« н«—» «д’—д««««« ',pos
' »дяѕ» бг« д ябг Џ‘«д Џ«—Ёнд бж « ябгд« ћѕ едЁ —ё »Џѕнд ',neg
' ѕг«џн «ббн ‘џ«б… 24 ”«Џ… ',neu
' @Hebah20Hh @horra1234  б« ѕе Џ‘«д Џнждя Ќбже Ё‘«Ё  «б’ж— ћгнбе ',pos
' ж «б”б«г Џбня ж—Ќг… «ббе ж»—я« …  жћжжжжжжжжжб бб« Ќ«ѕ =D ',pos
' «” — н«—» гд √жбе« »—я« я н« «»д «бЁё—не . ',neg
' г«  ” —ћб н« «»д »  «бг—… «бќжб «д  жеж ',neg
' г»ё ‘ »Џ —Ё »ябге «д« «”Ё ѕне ',neg
' «бяб«я”  ¬б…  д»не ??бяд Ём г’—?? ¬б… «“Џ«ћ  н«—н  нд“Џ гд «б”н«—«  жбж бгѕ… ” … √‘е—  б«д Џѕг жћжѕе »«б”н«—… нћ»— ё«∆ѕе« Џбм «б”н— »«ѕ» ',neg
' н««—» н« Џ«бн «д’— #«б«ебн «бџ«бн ',pos
' Ќ»н»м «д« бя ж»нд нѕня  ≈ѕќбдм »нд ÷бжЏя ÷гдм »ёж… «Џ ’—  ÷бжЏм жд»÷м   нЌ÷д д»÷я ',pos
' н« џ«бн г ЎбЏ‘ ѕнд √»жд« ',neg
' н« ё»б н Ён ’б« н ≈–« жёЁ х √’бн ? ',pos
' 2-1гд «б—ћ«Ѕ 0-0гд «б«”нжЎн 0-0гд «б≈”г«Џнбн 0-0гд ж«ѕн ѕћб… жѕбжё н 1-0гд «б« Ќ«ѕ.. «б√ебн г‘ Ёжё «бћгнЏ «б√ебн Ёжё » «Џ √дѕн… «бѕж—н ',neg
' @MahmoudSamyo ж«ббе ж«д« б… Ё«я— г« ‘ «бя√” гЏ «б—ћ«Ѕ «ббм я”»«де »«бЏ«Ёне ёжб  ѕ… Ё«‘б ',neg
' √ё”г »«ббе д«ѕн «»д ж”ќе яб г« н»ёж« ќ”—«днд жб« г Џ«ѕбнд «бЁ—ёе ябе«  дЎ Ё «б18 Џб‘«д  «ќѕ ÷—»… ћ“«Ѕ Ќ«ћ… ё—Ё ',neg
' «бЏ» н« «ќ÷— ',pos
' «б ’жн— ж «б«ќ—«ћ Ён «бг« ‘ » «Џ «б«ебн “Ё  «жн ',neg
' «д« «” Ќгб √н Ќ«ће »” Ќ”«г Ќ”д гня”»‘ «б√ебн ',neg
' н« жб«ѕ «бгЌўжўе яж—е “н ѕн   бЏ» »«б‘яб ѕе ж нћн Ём «бЏ«—÷е я”г «бЌў ж  —ѕ »яж—е “н ѕн ж ЎбЏ »—е Ём Ќў Ём «бѕдн« яѕ« њ ',neg
' @nour_el_din_ Ќ«ћ… ж”ќе.. е«—гне ЁЏб« б«дн “её !! ',neg
' Џ«∆бе д«ўг »ня http://t.co/4zijiZ4jLv ',neu
' ЏЏЏЏЏеееееееееее «б «дн б «б« Ќ«ѕ еееееееееееееее ееееееееееееееее ',pos
' «не «бгЏбё ≈»д «бяб«» ѕе њ! ',neg
' @NadaAhmed10022 @AhmedSamy012  жЅ  жЅ ',neu
' @lolaelamrawy Џ е ж«ббе ',neg
' »ѕ«  «бЌд «бд‘нѕ ',neu
' «Ќ«««««« .. ‘—нЁ Ќ«“г ћ«бе ‘ѕ .. ё«г Ќ«”»бе Ё«жб ',neg
"' """"""е–е ен »Џ÷ «бЋж«»  «б н нћѕ— »цду« «б Џбё »е« Ён “гд «бЁ д ж«бгЌд ж«б ёб»« ° Ёен гд ёжб «ббе° жен гд жЏѕ «ббе° жб« нќбЁ «ббе «бгнЏ«ѕ."""""""" '",neu
' »я—е «б√ Ќ«ѕ »я—ежжжжжжж ',neg
"' """"""бж г‘нд« »гѕ√ —»д« »нжёЏ «бд«” «ббм ‘»е »Џ÷ √ж »нягбж« »Џ÷ ° г‘ еб«ём Ќ«ће гд ѕжб   ЌЎ ћд»м џн— ‘»ем жедЎбЏ Џнд »Џ÷ ° ЁЁ«я” г«  Џгб‘ яѕ«"""""""" '",neu
' б« √х—нѕ «бгх” уЌнб ЁёЎ «—нѕяц «д цм Ћхг ёуб»я Ћсг Ќх÷дя жяЁм http://t.co/9d9I0X8XcU ',pos
' @Ladynanooos @Hazem__Azim @eelsehabi «бЌгѕббе «б–м я‘Ё Џд г’— «бџг… ж√дё–е« гд– е–е «бЏ’«»«  ',pos
' @nanaok1234 @mona123m98 б« гжћжѕ н« ‘ёнё м ',neu
' Џ«гер ќ”—  —н“нћне ећжгн«р жяг«д яЁ…∆ е ѕЁ«Џн«р ёбнбе ',neg
' «д« ”№¬я№д… Ё √б¬”яр№¬ :/ ',neg
' гу« яу«ду ёубъ»цм Ёцн гу№ѕцнЌцяу ну‘ъ уЁцн  √ужъ нуяъ у№Ёцм »цЁу’у«Ќу…ц «б»хбуџу№«Ѕц ',pos
' бне н« Џг ћ«—нѕж« Ќ ‘г  Ёнд« жб«ѕ «б**** «б»ж«»нд ',neg
' я«д бне« √”»«»е« .. я«д бн« √”»«»м я«д ббёѕ— √”»«» я«д дЁ”м √ягб ¬е я«д дЁ”е« ћ«н“ .. ж √еж яб ж«Ќѕ ”«» ',neg
' »няЁн  бЏ» »√Џ’«»н. ',neg
' @nanaok1234 @mona123m98 —жЌм «бем «‘жЁя ѕ«я ж—… ёѕ «бѕдн« “м г« » —ЁЏм гд —жЌм «бгЏджн… ё«ѕ— н« я—нг ееееееееееееееее ',pos
' Ќ н «б«ебн ќ”— гЁн‘ Ё«нѕ… ',neg
' «Џ‘ё «бћд” ',pos
' #г‘_едя »_«”«гнд«_жедЁжбж_»Џ÷нд« «д «б’—«Џ «б÷гдм »нд ≈‘я«бн«  «б ж«ћѕ «бЌ”м Ё? »ѕ гд «ЏЎ«Ѕ «бЁжбж http://t.co/BrwS1b0ZY8 ',neu
' @mariam__aljaber @eslam_red «д« Џдѕм ’ѕ«Џ —еннннн» ѕе «ббм г»жў гжѕм ',neg
' «б«ебн гџбж» 3 ',neu
' @omarmassoud1991 ж √д  Ўн» ж »ќн— н« —» ^_^ ',pos
'  Ќне я»н—е бб« Ќ«ѕ »ћѕ Ё—нё Ќбж «жн ж»нбЏ»ж« яж—е ћгнбе ',pos
' @EsamMasrawie «б« Ќ«ѕ ”нѕ «б»бѕ бжбжбжбжн ',pos
' «Ќд« гяд«‘ »д ябг Џбнег жб« »дћн» ”н— ег ”ж«Ѕ ќ”—«днд «ж я”»«днд г»нЁ—ёж‘ гЏ«д« «’б« »” яб«гег Џ «б“г«бя «б ќб«д« д ябг Џбнег жег« ќ”—«днд ',neg
' @AmanyAlhady гЏ… Џбм «бЌбж… ж«бг—… еЏ… ',pos
' @cool_taaz бннннннне яѕе н« «ќм .н« «ќм Ќ—«г Џбня н« «ќм  »’ж  Џ»ѕ «бЏ“н“ :( ',neg
' «бЌгѕ ббе ..ж н»ён #«б¬ебм еж« Ё—Ќ д« жЌн« д« ж гЁн‘ г‘ябе бг« н»ён Ё нжг ”»» Ќ“дм..»” ѕ« гнгдЏ‘ «дм Ё—Ќ  я н— »”»»е Џ «бг—е гЏ«я н« #«ебм ? ',pos
' жб№ж жё№Џ б№н№… √бЁ ё№жг№… :) #«б«ебм ? ',pos
' @albhire @wadiham101 »нд «б«ж—«ё ядж“ гќ»∆е бгд н»ЌЋ Џде« ',neu
' #MinaAtta  жбЏе« ж«ќ—»е« н«гндж Ё «ќ— нжг жбг«  —ћЏ е« жбЏ «я —  #Џд_Џ‘ём_бб’ж—е_ѕм http://t.co/tFITZX5owR ',pos
' Ќћг «б« Ё«ён«  «ббн Џёѕ е« «бён«ѕ… «бг’—н… гЏ «бён«ѕ… «б’ндн… г»‘— жнЁ Ќ «б‘ен… бг’— «бћѕнѕ… »Џнѕ« Џд «бг“«нѕ«  «б”н«”н… б» жЏ «ббн»—«бн… .. ',pos
' Џ«бЌбж… ж«бг—… гЏ«е ',pos
' гнб«ѕ гћнѕЕ. ”ж—н«д« http://t.co/8bxoJb9uxF ',pos
' @Mo3tazHosni г‘ бжЌѕя ‘жЁ «б бЁжд«  ж«б÷Ќя  »” жб« негд« «б«ебм »—÷ж« Ё «бёб» жг« ‘ жн Џж÷ »«–д «ббе ',pos
' @midoahm г« ‘ »я—е енЌѕѕ я н— ж«Џ ёѕ «жб «ќ »«— »” б«“г »—÷ж« гд“жѕ‘ Ё «бЁ—Ќе «ж б« ёѕ— «ббе бж Ќ’б Ќ«ће дёЁ‘ б«“г дЏ—Ё «д Ё—нёд« г«‘н яжн” ',neu
' @ActionYaDawry г»«—… гг «“… гд ЌнЋ «бб«Џ»нд ж«бгѕ—»нд ж«б я ня ж«б«Ћ«—… ж«бћг«ен— жя«д «бг»«—«… Ём «бѕж—м «б«дћбн“м гћежѕ я»н— ббЁ—нёнд ',pos
' #“еёд«_гд «н Ќѕ »нёжб гЏбжге жџн— »не« Ќн«… д«” жен џбЎ ',neg
' @EslaMagdi ж’ЌнЌ   жёЏ «не Ём «б»жя”ндћ ѕ«м њ ',neu
' #“еёд«_гд ‘»я… #Ёжѕ«Ёжд «бн г‘ гжћжѕ… «”«”« Ўжб «бнжг ',neg
' @nora_samy10 @Shimaaelhamamsy @mina_team  ггя« «ё«»бяг Ё г —ж «бћн“е «ж «б‘еѕ« ',neu
' «бг‘ябе «д «бЏн» ж«б ё’н— г‘ гдн ен «’б« «бгж«ѕ б« »  Ёег жб« »  ЌЁў ? ',neg
' @laial343498  «Ќд« «бћнб «ббн ‘«н» жеж ‘»«» ',neg
' ѕ«нг« ≈”гя Ён «б–я—н«  ѕ« ≈д  ян«д «бгЏћ“«  .. ѕ« ≈д  «бЌн«««««««««… @AlAhly ',pos
' @Mfaa5555 жд м “м «бдж— Ём Ў»ё »дж— ',pos
' @laial343498  жб« √н Ќ«ћ… √ѕм «б жн — «ее «д« ё«нг «–«я— «д« «не «ббн гќбндн Ё Ќ  «д« г‘ Џдѕн «г Ќ«д »я—… ',neg
' «бде«—ѕ… Ён »Ўжб… ћѕнѕ… е ѕќб ѕжб«» »Ўжб«  д«ѕн «б“г«бя ',pos
' «б√ќ «б√еЎб ж«б√ќ  «бЏ»нЎ… «ббм » ёжб «б“г«бя«жн… »нЁ—Ќж Ём ќ”«—… «б√ебм «я — г« »нЁ—Ќж Џ‘«д гя”» «б“г«бя !  дЏг ”н я гнд «б«ебм ѕе «’б« ! ',neg
' ѕе нжг √”жѕ Ён  «—нќд«... б«“г д—ѕ «бёбг ѕе гн… ',neg
' @DaliaDentist @cool_taaz ж«д« ж—»д« Џдѕм »««««««««Ўде  :( ',neg
' яЁ«н« н« ћг«Џ… √д ж бг« » ’ѕёж« «Ќ««« г‘ яѕе ж«ббе я”г «б«ебн Џ «б« Ќ«ѕ Џ «бѕж—н «бг’—н Џбн г’— Џбн «б—н«÷… »‘яб Џ«г ',neg
' «б“г«бя«жне «ббн »н“нЎж« «д «б«ебн « џб» « бгж« »ѕб г« д—ѕЌ ж‘ябяж« н»ён жЌ‘ «я — г« еж« ',neg
"' ""ѕ«∆№№г№№«р д№Џ№—Ёх #«бЌёнё…...жѕу«∆№г№№«р д№№ќ№№ѕЏх √д№№Ёх№”№д№« »№яу№б№г№… \"""" #нгяд \"""" '",neg
' @k444441  г н« “гнбм ',neu
"' """"""н« ћѕЏ«д бж ”гЌ ж« г‘ яб ж«Ќѕ Џдѕе гн нд «г Џёѕе дЁ”не н—жЌ ѕ«ќб ‘« г Ќѕ Џбн «”я ° г« еж н«   Џ«бћж« н«  д Ќ—ж« ж«ббе :D"""""""" '",neg
' @Re_47095 ег« «» ”«г жЏ»ѕ«б”б«г Ёнд ябег ё«Џѕнд »нЌ Ёбж жег« г‘ ё«Џѕнд гЏ«ег ',neu
'  Џ—нЁ(«бЁ”«ѕ) ”ќн— «бгд’» «бЏ«г гд √ћб «бЌ’жб Џбм г’бЌ… √ж гдЁЏ… ќ«’… нЌгне «б«” »ѕ«ѕ ж«бёгЏ жнЌгне «бћеб ж«б ќбЁ √–« ¬гд  «бЏёж»… √”∆ «б«ѕ» ',neu
"' """"""\""""@zamalektoday: «бЏгнѕ Ђѕ»Ќї «б√ебн: Ё«“ Ё—нё «б« Ќ«ѕ «б”ядѕ—н Џбм дўн—е «б√ебн »д нћ… 4/1° Ён г»«—« ег« «бнжг »«” «ѕ «бё«е—… ..."""""""" '",neu
' @amina10000001 @nabilelhalfawy ѕе гЁежг «б—н«÷е ',neu
' @bahrimaram1 ё’ѕя Џбм ‘«енд. б« ж «ббе еж нџдм яб «б«бж«д г‘ г г”я »бжд џд«∆м ж«Ќѕ .. «бЌгѕ ббе бгЏ Ём яб «б«бж«д гџ—»м ћ“«∆—м Ё—нд‘ ’ндм ^^ ',pos
' @AyaCrazy88 жбне дяжд гЏ дЁ”д« бг« ггяд «д «Ќд« д ћгЏ ябд« «б Ёян— «бЁ—ѕн Џг—е г« ћ«» д нћ… яжн”е Ён «бде«н… . #“еёд«_гд ',neg
' @_Abo3amoodd »н”я—ж«њ ',neu
' @alharby1133 @Akhbarak_net н”Џѕя н«џ«бм.. ',pos
' ”—Џ… «б»ѕнее ж Ќ”д «б ’—Ё «бг б«“ге «б«дћЌ ж «б«яЋ— «»е«—« »д”»«бн ',neu
' «д« «ббн гд я — г« « ёбн н« Ё«‘б Ќ«”н” «дн Ё«‘б  »ћѕ ',neg
' #г ÷«гд_гЏ_»«”г_нж”Ё   «бгжёЁ «бж«Ќѕ ж«бябге «бжЌѕе ж«б«Џб«г «б’Ќ гЋ«б б«Ќбм Ќ«ће Ё «б«Џб«г Џдѕд«  —»д« гЏ«я http://t.co/WBVXtyOikt ',pos
' «Ќд« ћнб «ббм ‘«» ж еж ‘»«» ... ',neg
' «д« г«“я— ‘ »ћдне «бде«—ѕе  «Џ«««««««««««««««««««««««««« ',neg
' ЎбЏ«д Џнд «»жд« Ён «бЋ«джн… «бЏ«г… ѕн ',neg
' @etharmatter2 «жян ',neu
' @marosoltan94  гн—н ё—н’г’ √Ќ»н» ёб»н! &lt;3 &lt;3 &lt;3  —жЌ √ЁЎ— нбш«! :-P ',pos
' Ўжб г«д н ћд»н.. »б«ёнян  гбн ж‘ «б”Џѕ Џбн« Ќ»н»е ёб»н.. жгЏ«ян д«ё’дн «нењ ',pos
' жб« »«нѕне жб« я«д »«нѕн«« ',neg
' √д« »Ќ» «бджг √жм ж »Ќ» «б”—н— ж «бгќѕ… :D  н«««««е «де б«Ќ”«” Џўнг :D  е« √д« ё«ѕг… н« ”—н—м   ’»Ќж« Џбм ”Џ«ѕ… ж ќн— ^_^ ',pos
' ггяд д Џ—Ё Џбм »дж е ',neu
' «ё—«— б гЌгѕ гдн— $#  #3alahwa ',neu
' - «бЏ‘шё “нд »” «бегжг ”»«ёе ',neg
' @RandaDoody @marah_74 @manooo_5 ≈ Ё—ћж« Џбм «бЁнѕнж ж≈ё—√ж« «бяб«г «бгя ж»  Ќ е жёжбжбм «дЎ»«Џяг Џде   https://t.co/qWmnYWiwwS ',neu
' «бм «бяд —жб «де«—ѕ… «ќ— нжг Ќ—«г Џбм «гя »ём Џ«н“нд д‘жЁ ѕЏ«Ѕ «б”»«Џн ж бнЋ «»ж ћжѕ… «—Ќг «гд« «бЏн«д… #DoaaElSebaii #LaithAbuJoda ',neg
' Ќбж… «бжЌѕ… √жм ж«беѕƒ http://t.co/1J6PqbVjaf ',pos
' —жЌ н« Џ»ѕ«б”б«г ж—«е« «‘гЏд« ѕм нЏдм  еж «бяд —жб ѕе г” я — Џбнд« дд«г нжг г»”жЎнд #DoaaElSebaii #StaracArabia ',neg
' —џг «д «бћг«б д”»н .. »” Ё ћг«б нќЎЁ «бЏёб ё»б «бЏнд ..!! ',pos
' г‘ едќ”— Ќ«ћ… «янѕ .. ',pos
' ем Ќ«ћ… гЌ“д… джЏ«р г« ЁЏб«р ',neg
' @samarnassar57  «бЌў :/ ',neg
"' """"""‘џб «бг‘ћЏ «бдўнЁ » «Џ гЌгѕ д»н жЏн”м д»н жгж”м д»н ѕе г«ндЁЏ‘° я”г √н Ё—ё… г«»‘ћЏе«‘ »«б–«  «ббн гЏ«н« Ё дЁ” «бгѕнд…/«ббн » д«Ё”дн Џ »Ўжб…"""""""" '",neg
' @engmabbas гж«Ёёе ћѕ« ',pos
' Џ«н“… «Ў»Ў» Џбм дЁ”н ж«ёжбе« «д н  Џ» н «” Ќгб н я н— гЏб‘ ',neg
' @komos_homos ѕе «Ќбм Ќ«ћ… Џ «б’»Ќ «д« »Ќ»е ? ',pos
' гж«ёЏ «б ж«’б «б«ћ г«Џн «бе« ”б»н«  ж«бе« «нћ«»н«  «бжЏн жЌ”д «б«” Ќѕ«г еж «ббм »нќбнд« д” Ёнѕ где« ÷гд «бЌѕжѕ #3alahwa ',neu
"' """"""¬д« гж гЌ «ћ гд ёб»я Ќд¬д  «д« ё»б «Ќ «ћя °° «Ќ «ћ «Ќ н«ћя !"""""""" '",neg
' «е н«« нжжд” «б”ж‘нб гнѕн« ябе« »ё   бяб Ќ««ће ж«ббе  жё’е џ—н»е «дег ггяд нж«Ёёж« нЁ÷Ќжж« дЁ”ег  #3alahwa !!! ',neg
' нќ—»н  **************... Џ «бг”« ',neg
' -е Џгб «н… »я—… «б Christmas њ  -е Ё—ћ Џбн Home alone ? ',neg
' @allooimk я”г —н«б гѕ—нѕ н«Џг :D ',neg
' гЌ «ћнд ≈Џ«ѕ…  √енб ‘«гб… б–я—н« д« ж дЁ”н д« ё»б 2015 ',neg
' «б√ебн ”нѕ «бѕж—н http://t.co/w0ilC757i2 ',pos
' @Menoo0000  ѕе Ё«— »ћѕ г‘ бЏ»… жЏдѕн ж»«ябе яг«д ',neu
